X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC版詳細情報,駐輪場 携帯電話版詳細情報,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.500844,34.628657,阿倍野七坂（やしろ坂）,あべのななさか（やしろざか）,阿倍野七坂（やしろ坂）（あべのななさか（やしろざか））,阿倍野区北畠３丁目,阿倍野区,,,阿倍野区の西側一帯は南北に続く上町台地の西端に位置し、起伏に富んだ地形になっている。安倍晴明神社、阿倍王子神社から熊野街道を南に下り、最初の十字交差点を西へ入ると、相生通に出る。相生通周辺やその南の阿部野神社周辺は、浸食によりいくつかの谷ができたため、坂の多い地形になっている。阿部野神社の社から名付けられた「やしろ坂」、正面参道に続く坂道の「みや坂」といった神社に由来している坂をはじめ、かつては名前の通り桜並木の美しかった「さくら坂」、他にも「みどり坂」や「みなみ坂」がある。また、相生通にある相生郵便局の角から北に上る細くて急な坂道は「相親坂」と呼ばれており、相生通の人たちが王子町方面へ買い物に出かけるとき、この坂の下でよく出会い挨拶を交わしたことから名前がついたと言われている。その東側にあり南へ上る坂道は、「相生阪」と呼ばれている。紀州街道の天神ノ森から東へ延びる町並みが、坂付近で相接するので名前がついたと言われている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95655
135.498065,34.627637,阿倍野七坂（みや坂）,あべのななさか（みやさか）,阿倍野七坂（みや坂）（あべのななさか（みやさか））,阿倍野区北畠３丁目,阿倍野区,,,阿倍野区の西側一帯は南北に続く上町台地の西端に位置し、起伏に富んだ地形になっている。安倍晴明神社、阿倍王子神社から熊野街道を南に下り、最初の十字交差点を西へ入ると、相生通に出る。相生通周辺やその南の阿部野神社周辺は、浸食によりいくつかの谷ができたため、坂の多い地形になっている。阿部野神社の社から名付けられた「やしろ坂」、正面参道に続く坂道の「みや坂」といった神社に由来している坂をはじめ、かつては名前の通り桜並木の美しかった「さくら坂」、他にも「みどり坂」や「みなみ坂」がある。また、相生通にある相生郵便局の角から北に上る細くて急な坂道は「相親坂」と呼ばれており、相生通の人たちが王子町方面へ買い物に出かけるとき、この坂の下でよく出会い挨拶を交わしたことから名前がついたと言われている。その東側にあり南へ上る坂道は、「相生阪」と呼ばれている。紀州街道の天神ノ森から東へ延びる町並みが、坂付近で相接するので名前がついたと言われている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95654
135.501696,34.626958,阿倍野七坂（みなみ坂）,あべのななさか（みなみざか）,阿倍野七坂（みなみ坂）（あべのななさか（みなみざか））,阿倍野区北畠２丁目、３丁目,阿倍野区,,,阿倍野区の西側一帯は南北に続く上町台地の西端に位置し、起伏に富んだ地形になっている。安倍晴明神社、阿倍王子神社から熊野街道を南に下り、最初の十字交差点を西へ入ると、相生通に出る。相生通周辺やその南の阿部野神社周辺は、浸食によりいくつかの谷ができたため、坂の多い地形になっている。阿部野神社の社から名付けられた「やしろ坂」、正面参道に続く坂道の「みや坂」といった神社に由来している坂をはじめ、かつては名前の通り桜並木の美しかった「さくら坂」、他にも「みどり坂」や「みなみ坂」がある。また、相生通にある相生郵便局の角から北に上る細くて急な坂道は「相親坂」と呼ばれており、相生通の人たちが王子町方面へ買い物に出かけるとき、この坂の下でよく出会い挨拶を交わしたことから名前がついたと言われている。その東側にあり南へ上る坂道は、「相生阪」と呼ばれている。紀州街道の天神ノ森から東へ延びる町並みが、坂付近で相接するので名前がついたと言われている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95652
135.501348,34.627456,阿倍野七坂（みどり坂）,あべのななさか（みどりざか）,阿倍野七坂（みどり坂）（あべのななさか（みどりざか））,阿倍野区北畠３丁目,阿倍野区,,,阿倍野区の西側一帯は南北に続く上町台地の西端に位置し、起伏に富んだ地形になっている。安倍晴明神社、阿倍王子神社から熊野街道を南に下り、最初の十字交差点を西へ入ると、相生通に出る。相生通周辺やその南の阿部野神社周辺は、浸食によりいくつかの谷ができたため、坂の多い地形になっている。阿部野神社の社から名付けられた「やしろ坂」、正面参道に続く坂道の「みや坂」といった神社に由来している坂をはじめ、かつては名前の通り桜並木の美しかった「さくら坂」、他にも「みどり坂」や「みなみ坂」がある。また、相生通にある相生郵便局の角から北に上る細くて急な坂道は「相親坂」と呼ばれており、相生通の人たちが王子町方面へ買い物に出かけるとき、この坂の下でよく出会い挨拶を交わしたことから名前がついたと言われている。その東側にあり南へ上る坂道は、「相生阪」と呼ばれている。紀州街道の天神ノ森から東へ延びる町並みが、坂付近で相接するので名前がついたと言われている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95653
135.500543,34.629257,阿倍野七坂（さくら坂）,あべのななさか（さくらざか）,阿倍野七坂（さくら坂）（あべのななさか（さくらざか））,阿倍野区北畠３丁目,阿倍野区,,,阿倍野区の西側一帯は南北に続く上町台地の西端に位置し、起伏に富んだ地形になっている。安倍晴明神社、阿倍王子神社から熊野街道を南に下り、最初の十字交差点を西へ入ると、相生通に出る。相生通周辺やその南の阿部野神社周辺は、浸食によりいくつかの谷ができたため、坂の多い地形になっている。阿部野神社の社から名付けられた「やしろ坂」、正面参道に続く坂道の「みや坂」といった神社に由来している坂をはじめ、かつては名前の通り桜並木の美しかった「さくら坂」、他にも「みどり坂」や「みなみ坂」がある。また、相生通にある相生郵便局の角から北に上る細くて急な坂道は「相親坂」と呼ばれており、相生通の人たちが王子町方面へ買い物に出かけるとき、この坂の下でよく出会い挨拶を交わしたことから名前がついたと言われている。その東側にあり南へ上る坂道は、「相生阪」と呼ばれている。紀州街道の天神ノ森から東へ延びる町並みが、坂付近で相接するので名前がついたと言われている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95656
135.508839,34.630977,阿倍王子神社,あべおうじじんじゃ,阿倍王子神社（あべおうじじんじゃ）,阿倍野区阿倍野元町９－４,阿倍野区,,,阿倍王子神社は、大阪府下に唯一現存する熊野権現の王子社である。飛鳥時代に、阿倍野の地名の由来となった豪族阿倍氏の氏寺とされる阿倍寺があり、阿倍王子神社は阿倍氏の氏神とされている。しかし、遷都とともに阿倍氏も奈良へ帰郷し、平安時代には阿倍寺も四天王寺に併合されてしまう。この頃から熊野信仰が盛んになり、阿倍王子神社が熊野街道沿いにあり、四天王寺と住吉大社の中間に位置することから、熊野王子社「阿倍の王子」となった。熊野詣は平安時代から室町時代頃までが最も盛んで、途中の街道には熊野九十九王子と呼ばれた王子社ができた。「王子」とは、熊野三山の末社という意味で、京都から摂津、和泉を経て熊野に至る街道の途中に、休憩と遥拝のために設けられた。阿倍王子神社の境内では保存樹に指定されている樹齢四、五百年のクスノキの巨木が枝を広げている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95648
135.513259,34.638054,阪南町界隈の特徴的な長屋・住宅のある町並み,はんなんちょうかいわいのとくちょうてきなながや・じゅうたくのあるまちなみ,阪南町界隈の特徴的な長屋・住宅のある町並み（はんなんちょうかいわいのとくちょうてきなながや・じゅうたくのあるまちなみ）,阿倍野区阪南町１丁目～５丁目,阿倍野区,,,阪南町界隈は大正13年(1924年)に設立された「阪南土地区画整理組合」によって順次、町並み整備が行われ、その際に様々な長屋が建てられた。伝統的な住宅様式から和洋折衷あるいは大胆な洋風のものまで様々な創意工夫がされた長屋が現在でも多く残されている。また、この界隈には、長屋以外の住宅でも特徴的なものが多く残されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95670
135.512645,34.645447,路面電車の走るあべの筋,ろめんでんしゃのはしるあべのすじ,路面電車の走るあべの筋（ろめんでんしゃのはしるあべのすじ）,阿倍野区阿倍野筋１丁目～５丁目,阿倍野区,,,あべの筋は、阿倍野区と住吉区を南北に縦断する道路で、その中でも阿倍野筋1丁目のあべの近鉄前交差点から約1.2kmの区間は、阪堺電気軌道上町線が設置されている。歴史的には、明治18年(1885年)に現在の南海電気鉄道の前身である阪堺鉄道が難波～大和川間に開通し、大阪市が発足した明治22年(1889年)には、天王寺駅が開設。明治33年(1900年)には天王寺西門前～東天下茶屋間に、現在の「チンチン電車」阪堺電気軌道の前身となる、大阪馬車鉄道が開通し、レールの上を馬車が走った。その後、人口の都市集中化とともに、利用者が急増し、馬車鉄道では電化が検討され、明治42年(1909年)に南海電鉄（昭和55年（1980年）南海から分離）と合併し、翌年から電車に切り替えられた。交通量の増加によりその多くが廃止されている中、あべの筋の中でもこの区間は今でも「チンチン電車」が残っており、駅前の開発が進む中でのどかさを楽しめるひときわ市民に親しまれた景観となっている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95638
135.50882,34.631451,熊野街道,くまのかいどう,熊野街道（くまのかいどう）,阿倍野区阿倍野元町９、１８付近,阿倍野区,,,平安中期頃から、上皇や貴族たちの間では、熊野を苦行の果てに辿り着く浄土の地と憧れ、熊野詣が盛んになった。大川の船着場、天満の八軒家浜から続く熊野街道は、あべの筋を松虫の交差点へ南下し、あべの筋の1本西側の細い道へと入る。落ち着いた静かな街並みに社寺や歴史的な民家などが点在し、人々が行き交った祈りの道「熊野街道」の面影をしのぶことができる。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95647
135.503665,34.635711,聖天山,しょうてんやま,聖天山（しょうてんやま）,阿倍野区松虫通３丁目２,阿倍野区,,,"聖天山辺りは、昭和25年(1950年)までは、原生林のような手つかずの荒れ地であり、帝塚山古墳ほどの規模の周濠をもった前方後円墳であったと推定されている。聖武天皇はこの古墳に立ち寄り、古くは聖武帝山と呼ばれていたが、正圓寺に大聖歓喜天を祀ったことから聖天山と呼ばれるようになった。聖天山公園は、昭和34年（1959年）10月の開園で、面積が約16,500㎡の公園で、公園の中央付近には、クスノキの巨木がある。「聖天さん」で有名な正圓寺は古義真言宗京都東寺の末院で、天慶2年（939年）に現在地の東方500ｍにお堂を建て開基し、「般若山阿倍野寺」と呼んだのが縁起である。正圓寺の正面参道横に「大聖歓喜天」と彫られた石標があり、その台石として「兼好法師藁打石」が残っており、聖天山公園南入口の高台に「徒然草」の序段が刻まれた「吉田兼好文学碑」が建てられている。",,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95681
